ID,Name,Producer,Group,Type,Standard (ASBC/EBC/ION),Moisture (%),"Extract, F.G. dry (%)",Extract (L/KG),Fine-coarse difference (EBC),Potential (SG),Color (EBC),Diastatic power (ºWK),Protein Total (%),Soluble protein (%),Total Nitrogen (%),Soluble Nitrogen (mg/100g),Max in Batch (%),FAN (mg/g),Alpha Amylase (Dry min),Beta Glucans (mg/l),Saccharification time (min),Viscosity (mPa.s),DMS-P,Kolbach Index,Friability (%),Wort pH,Country,Notes,
c309cd6b-a6a5-4b9e-8d39-ede814ed7cda,Patagonia Munich,Patagonia Malt,base,grain,EBC,,,,,,35,,,,,,100,,,,,,,,,,Chile,"An excellent choice for amber and darker beers. The Munich Malt flavor tends to be a deep, malty, grainy that may also be described as slightly roasty.",
7cc36987-ca9b-406a-9e24-fc4e7bd33faf,Patagonia Wheat Malt,Patagonia Malt,base,grain,EBC,,,,,,5,,,,,,100,,,,,,,,,,Chile,"Patagonia Wheat Malt is made of 100% Chilean wheat, it adds low color and special flavors to wheat based beer styles. It is possible to notice a robust-sweet flavor, with nuts notes.",
3f6379b0-b755-4997-ba80-bf3cca79dd80,Patagonia Vienna,Patagonia Malt,base,grain,EBC,,,,,,7.5,,,,,,100,,,,,,,,,,Chile,"An excellent choice for Pilsner, Vienna or Märzen beers. Is a rich, aromatic malt that will lend a light amber to deep orange color, a warm malty flavor, and some body. For heavily-hopped beers adds a great degree of malt character without overshadowing the highlighted hops.",
d725bba9-da54-43e3-a916-57ff769aa75c,Rahr High DP Distillers Malt,Rahr Malting Co,,grain,ASBC,4.5,76,,,,5.9,,,,,,100,,,,,,,,,,US,Rahr distillers malt is processed using North American barley. The malt is processed to maximize the enzymatic activity to provide the needed functionality for the distiller. This product is extremely high in diastatic power and alpha amylase along with high levels of FAN for yeast nutrition.,
cc74c53e-b1e6-4dcc-a99f-b22f0355221f,Rahr North Star Pils™,Rahr Malting Co,,grain,ASBC,5,79,,,,3.7,,12,,1.92,,100,,,,,,,,,,US,A base malt to set your compass by! Rahr North Star Pils™ is crafted to meet the requirements of brewers looking for a domestic pilsner malt with low color and low modification. It is malted to a target of 38-40° Kolbach to facilitate smooth lautering with any mash regimen.  ,
8a32ed81-1526-40b3-b738-b68d86664bbd,Rahr Old World Pilsner,Rahr Malting Co,,grain,ASBC,4,79,,,,3.9,,11.5,,1.84,,100,,,,,,,,,,US,"Rahr Old World Pilsner is special because it doesn't germinate as quickly as other domestic two-rows which means that more of the insoluble protein is left in the kernel. In this, the malt is giving up some extract but delivers greater flavor, yeast nutrients, and some beer foam stability in return. Also, this malt is lower in DP which means that when step-mashing some starch will convert in the higher temperature range.",
d00ed38d-e63c-4757-b315-90d86820aadc,Rahr Pale Ale,Rahr Malting Co,,grain,ASBC,4.5,79,,,,7.9,,12,,1.92,,100,,,,,,,,,,US,"Rahr Pale Ale is an ale-style base malt made from a blend of North American 2-row barleys. It has an excellent color, slightly darker than Rahr Standard or Pilsner malts, good malt flavor, and high extract yield. Well suited to American, English or continental ales, Rahr Pale Ale has become a popular base malt for almost any style of beer.",
25dabafc-1f24-4970-b375-997e2fd64350,Rahr Premium Pilsner,Rahr Malting Co,,grain,ASBC,4,80,,,,3.9,,11,,1.76,,100,,,,,,,,,,US,"Rahr Premium Pilsner is an lager-style base malt made from premium North American 2-row barley. Its light color, neutral flavor, and low protein content make Premium Pilsner an excellent choice for brewing clear, clean-tasting lagers.",
2510c27c-363d-4c8e-8350-f473fe8a30d3,Rahr Red Wheat,Rahr Malting Co,,grain,ASBC,4.5,85,,,,6.9,,12,,1.92,,50,,,,,,,,,,US,"Rahr Red Wheat is a pale wheat malt made from North American hard spring red wheat. Pale wheat malt has the sweet malty flavor of other malted grains, but with a hint of fruitiness. Wheat malts are high in protein, which helps produce fuller-bodied beers. Wheat malt can improve head formation and retention, depending upon the other grist constituents. Red wheat has a slight tartness to its flavor not present in white wheat. It also has smaller, harder kernels than white wheat, which can require careful milling. Rahr Red Wheat is suitable for all wheat-style beers.",
11f375ac-3e38-4360-b714-4e734fd766eb,Rahr Standard 2-Row,Rahr Malting Co,,grain,ASBC,4,80,,,,3.9,,11.5,,1.84,,80,,,,,,,,,,US,"Rahr Standard 2-Row is a light-colored base malt made from a blend of North American 2-Row barley varieties. It is darker than most lager malts, but lighter than most pale ale malts. It has moderate protein levels, and good extract yield. Its neutral characteristics make it extremely versatile, and it is widely used by North American craft breweries as their standard base malt for any beer style.",
3a77c976-d77e-44a9-ae79-9c1ac8b2fd59,Rahr Standard 6-Row,Rahr Malting Co,,grain,ASBC,4.2,79,,,,4.9,,12,,1.92,,79,,,,,,,,,,US,"Rahr Standard 6-Row is a light-colored base malt made from a blend of North American 6-Row barley varieties. 6-row barley has a much higher protein content and enzymatic power than 2-row barley. Inclusion of Standard 6-Row is therefore very advantageous for recipes calling for large proportions of specialty malts, wheat malts, or adjuncts, which have little or no enzymatic power themselves. 6-row barley is also used to match historical beer styles from settings where 2-row barley was not widely available. High proportions of 6-row barley may necessitate the use of adjuncts or require protein rests in mashing.",
71be85fb-1fb1-44b5-84fc-2886eea479ea,Rahr Unmalted Wheat,Rahr Malting Co,,grain,ASBC,12,76,,,,7.9,,11.5,,1.84,,50,,,,,,,,,,US,"Rahr Unmalted Wheat is a raw wheat grain. Unmalted Wheat has a strong grain flavor, and a very light straw color. It is used in many traditional Belgian styles to add flavor and cloudiness, and improve head formation. The starch in raw grain is not gelatinized and the protein content is high. Depending upon use, a cereal mash and/or protein rest may be required.",
b08ab49c-f3b1-46a8-89da-0d30bb034b54,Rahr White Wheat,Rahr Malting Co,,grain,ASBC,4.5,85,,,,6.9,,12,,1.92,,50,,,,,,,,,,US,"Rahr White Wheat is a pale wheat malt made from North American soft winter white wheat. Pale wheat malt has the sweet malty flavor of other malted grains, but with a hint of fruitiness. Wheat malts are high in protein, which helps produce fuller-bodied beers. Wheat malt can improve head formation and retention, depending upon the other grist constituents. White wheat is easier to mill than red wheat, and more conducive to the haze characteristic of Belgian white beers. Rahr White Wheat is suitable for all wheat-style beers.",
5fc36963-d371-4423-94ae-61aba557e0e2,Rahr Kilned Caramel 30,Rahr Malting Co,caramel,grain,ASBC,4.5,70,,,,69,,13.5,,2.16,,10,,,,,,,,,,US,"Rahr Kilned Caramel malts give your beer color, aroma, flavor, and body, but without the prominent sweetness of drum-roasted caramel malts. Our Kilned Caramel 30 adds rich golden-red color and notes of bread, honey, and caramel.",
51910c04-3457-4ca2-b9a8-07122b64eb35,Rahr Kilned Caramel 47,Rahr Malting Co,caramel,grain,ASBC,4.5,70,,,,98.5,,13.5,,2.16,,10,,,,,,,,,,US,"Rahr Kilned Caramel malts give your beer color, aroma, flavor, and body, but without the prominent sweetness of drum-roasted caramel malts. Our Kilned Caramel 47 is named in honor of 1847, the year William Rahr founded our company. It imparts bronze-red color and nutty, grainy, and mild caramel notes. ",
2f0a8de3-196b-45be-b5b6-d84cfc3c0d36,Rahr Kilned Caramel 80,Rahr Malting Co,caramel,grain,ASBC,4.5,60,,,,177.3,,13.5,,2.16,,10,,,,,,,,,,US,"Rahr Kilned Caramel malts give your beer color, aroma, flavor, and body, but without the prominent sweetness of drum-roasted caramel malts. Our Kilned Caramel 80 brings deep red-amber color along with nutty, caramel, bread crust, and grainy character. ",
803b0f3e-4235-4b22-b01d-a5a6a78eec9f,Pilsner malt,Rhoen Malz,base,grain,EBC,4.5,80,,,,3.8,,11.5,,1.84,,,,,,,1.6,,,80,,Germany,,
2df1d2df-2422-4efe-aa04-e8cff7799eba,Light wheat malt,Rhoen Malz,base,grain,EBC,5.3,83,,,,5,,13,,2.08,,,,,,,2,,,,,Germany,,
3c71918f-0987-45f5-90e9-91e02edd2871,Munich malt,Rhoen Malz,base,grain,EBC,4.5,80,,,,27,,12.5,,2,,,,,,,1.6,,,80,,Germany,,
c0565c6e-6f91-4115-a0b8-e45e55dce566,Pilsen malt,Sekado,,grain,EBC,5,81.5,,,,4,,10.9,4.3,1.744,692,,145,,74,,1.43,,42,80,,Czech Republic,The standard base for producing Pilsner and Lager type beers. Excellent in many lighter styles such as Pilsner and Lagers. Base for authentic “Czech beer style” such as Bohemian Pilsner.,
b5635823-ef36-432d-83d1-062063081fe6,Vienna malt,Sekado,,grain,EBC,4.5,81.5,,,,10,,11.3,,1.808,,,,,,,,,,,,Czech Republic,"Is most frequently used in the production of European style golden brown lagers and also and for all Vienna Beer Style, particularly Eastern European and German style beers, and brings out a pleasant malty taste.",
eba3b860-5966-43ec-844f-41b2776e2383,Munich malt,Sekado,,grain,EBC,4.5,81.5,,,,25,,11.3,,1.808,,,,,,,,,,,,Czech Republic,"To enhance body and aroma of dark beers, such as Pilsner and Bavarian Dark. Based on its strong flavor and the characteristic color, this malt is mainly used for producing dark beers. Golden orange hue with an intensly malty flavor.",
401bb811-70b3-45b6-9b3a-2ffa2dd7bad9,Wheat malt,Sekado,,grain,EBC,6,83,,,,5,,13,,2.08,,,,,,,,,,,,Czech Republic,"Base for production of wheat beers, added during the production of both barley lager and top fermented beers.",
98c454bc-b169-4980-b5e2-99697fbd3b96,Caramel malt light,Sekado,,grain,EBC,6,75,,,,120,,,,,,,,,,,,,,,,Czech Republic,Is best used from light to medium colored lagers. Primarily to improve mouth-feel and head retention.,
7d79574b-2ad8-4b85-9cc0-7e635b11778b,Caramel malt dark,Sekado,,grain,EBC,5,74,,,,220,,,,,,,,,,,,,,,,Czech Republic,"Perfectly suited for Pilsner, light beer, lager, reduced-alcohol beer, special beer as well as for other dark beers.",
e30c9f76-38e1-4424-bc87-1b312d000bc0,Caramel extra dark,Sekado,,grain,EBC,4.5,74,,,,460,,,,,,,,,,,,,,,,Czech Republic,"Is great for use in dark beers type such as Amber Ale, Stout, Porter etc..",
21e30d9c-73e3-4a6b-8558-fd6a545cacb9,Chocolate malt,Sekado,,grain,EBC,4.5,,,,,1000,,,,,,,,,,,,,,,,Czech Republic,"For production of dark and half-dark Munich beers, and also in baking and confectionery industry",
032d5bf6-e0e5-43a2-9463-7c61bef54e68,Coloured malt,Sekado,,grain,EBC,4.5,,,,,1500,,,,,,,,,,,,,,,,Czech Republic,"For production of dark Munich beers and in baking industry as well. Black Malt with a standard colour of 1300° EBC is obviously of primary use for its colouring value. It is historically the key ingredient in Porter and enjoying a revival in many breweries, as a distinctive and flavoursome speciality beer.",
b37bdf55-a0b9-43c0-8116-a32488b779e2,Finest Pale Ale Golden Promise®™,Simpsons Malt,base,grain,EBC,3.7,81,,,,6.5,228,9.69,,1.5504,,100,,,,,,,,90,,UK,"Session IPAs, Highly Hopped Keg Beers, Cask Ales, SMASH Beers, Premium All-Rounder",
1d428cea-5e42-4570-af67-7052fd5076a6,Finest Pale Ale Maris Otter,Simpsons Malt,base,grain,EBC,3.7,81,,,,6.5,228,9.69,,1.5504,,100,,,,,,,,90,,UK,"Cask Ales and English-Style Bitters, Premium All-Rounder",
7644ca91-ec1e-49c3-bd2f-d6bf603e69cd,Low Colour Maris Otter,Simpsons Malt,base,grain,EBC,3.7,80.5,,,,4.5,228,9.69,,1.5504,,100,,,,,,,,90,,UK,"Light Coloured Cask Ales and IPAs, Premium All-Rounder",
77dfa730-ed59-4712-90e1-e46971db5602,Best Pale Ale Malt,Simpsons Malt,base,grain,EBC,3.7,80.5,,,,6.5,228,9.69,,1.5504,,100,,,,,,,,90,,UK,"Cask, Keg or Bottled Ales, Porters and Stouts, Coloured Ales, Lagers, IPAs, SMaSH Beers, All-Rounder",
081a2dd7-7046-46d8-b6b5-c74b237f55fc,Extra Pale Ale Malt,Simpsons Malt,base,grain,EBC,3.7,80.5,,,,4.5,,10,,1.6,,100,,,,,,,,90,,UK,"Light Coloured Ales and Lagers, All-Rounder",
09ca1f6e-d218-4b1a-b5ea-5075039c44f0,Finest Lager Malt,Simpsons Malt,base,grain,EBC,4.5,81,,,,4.5,150,11.25,,1.8,,100,,,,,,,46,96,,UK,"Pilsner, Amber and Dark Lagers, Belgian Tripel and Bock",
36b48873-a4e3-4235-9145-41f2fa2ca74c,Vienna Malt,Simpsons Malt,,grain,EBC,3.5,75,,,,12,,,,,,100,,,,,,,,,,UK,Belgian Beers and Hop Forward IPA,
b46bc691-fa62-43cb-90b7-b35a20a078d8,Munich Malt,Simpsons Malt,,grain,EBC,4,80,,,,27,60,11.25,,1.8,,15,,,,,,,50,85,,UK,"Pale Ale, Strong Bitter, Dark Amber Ale, Brown Ale, Bock",
ae0a955f-af2c-4c73-98ab-0cd075e12eb1,Imperial Malt,Simpsons Malt,,grain,EBC,3.5,75,,,,55,,,,,,80,,,,,,,,,,UK,"Light Ales, Brown Ales, Porter and Stout",
b641fda6-34ec-4547-89a0-1b05596b0105,Aromatic Malt,Simpsons Malt,,grain,EBC,5,70,,,,70,,,,,,50,,,,,,,,,,UK,"Malty, Honey, Raisins, Complex Sweetness with Sour After-Notes",
db0d56cb-74a5-45ab-bfd7-986481d2c3c4,Cornish Gold,Simpsons Malt,,grain,EBC,4,80,,,,27,60,11.25,,1.8,,100,,,,,,,50,85,,UK,"Pale Ale, Strong Bitter, Dark Amber Ale, Brown Ale, Bock",
6d066acd-23c4-40ef-93d5-c38b99233af7,Caramalt,Simpsons Malt,,grain,EBC,7.5,71,,,,42,,,,,,20,,,,,,,,,,UK,"Sweet, Mild Toffee, Grassy",
fa4b5dc7-5834-49b6-adf5-992f094ac10d,Premium English Caramalt,Simpsons Malt,,grain,EBC,3.5,71,,,,66,,,,,,,,,,,,,,,,UK,"IPA, English Pale, Wheat Beer and Bock",
1fd69bc1-f20f-4ad8-993e-4e1cace03719,Crystal Light,Simpsons Malt,,grain,EBC,6,69,,,,113,,,,,,15,,,,,,,,,,UK,"IPAs, Best Bitters, Brown Ales",
d797ff34-08f6-4df4-80ef-9abd7ee6acdd,Crystal T50™,Simpsons Malt,,grain,EBC,5,69,,,,145,,,,,,20,,,,,,,,,,UK,"IPA, Pale Ale, and Bitters",
d529c6b8-7c32-49de-b3ae-1232a49cb47c,Crystal Medium,Simpsons Malt,,grain,EBC,5,69,,,,190,,,,,,15,,,,,,,,,,UK,"Pale Ales, Bitter, Brown Ale, Porter",
b52864ad-1f42-40e4-bf04-a69acca5068c,Crystal Dark,Simpsons Malt,,grain,EBC,5,69,,,,285,,,,,,15,,,,,,,,,,UK,"Dark Ales, Brown Ale, Red Ale, Dark Mild, Scotch Ales",
f487ce27-a878-4847-ae47-7e850b974541,Crystal Extra Dark,Simpsons Malt,,grain,EBC,5,69,,,,500,,,,,,10,,,,,,,,,,UK,"Stout, Extra Strong Bitter, Porter",
5e0b6a00-f190-4dc2-a4bc-d447ec199719,Simpsons DRC®,Simpsons Malt,,grain,EBC,5,69,,,,320,,,,,,20,,,,,,,,,,UK,"Pale Ales, British Strong Ales, Belgian Abbey",
cced37df-fdca-49a3-b438-e38b7afa2866,Heritage Crystal Malt,Simpsons Malt,,grain,EBC,5,69,,,,190,,,,,,15,,,,,,,,,,UK,Ales and Bitters,
d796c4a1-328c-4048-bcd5-d6cf88304c5e,Amber Malt,Simpsons Malt,roasted,grain,EBC,5,69,,,,71,,,,,,20,,,,,,,,,,UK,"California Common, Stout & Extra Stout, Export, Best Bitter, Dark Lager, Fullers 1845",
41bac30b-91d9-4630-8cff-298185bdb0de,Brown Malt,Simpsons Malt,roasted,grain,EBC,4,68.7,,,,600,,,,,,10,,,,,,,,,,UK,"London Porter, Mid to Dark Belgian Styles, Brown Ale",
ee2b44da-9b37-4ad1-97bf-b110b61ad758,Chocolate Malt,Simpsons Malt,roasted,grain,EBC,3,69,,,,1300,,,,,,10,,,,,,,,,,UK,"Winter Warmers, Porter and Stout, Dark Mild, Bock",
703968be-a6ec-4822-b7e2-556bb265505d,Black Malt,Simpsons Malt,roasted,grain,EBC,3,69,,,,1900,,,,,,10,,,,,,,,,,UK,"Porter, London Brown Ale, Black Hoppy Beers and Black Lager",
cddbf102-be56-4c6d-be70-9b26fbde392e,Roasted Barley,Simpsons Malt,roasted,grain,EBC,3,62,,,,1900,,,,,,50,,,,,,,,,,UK,"Irish Stout, Heavy, Imperial Stout",
b8176f0f-e3af-4765-9fa1-bc2237af4cde,Malted Oats,Simpsons Malt,specialty,grain,EBC,7,74,,,,4,,,,,,20,,,,,,,,,,UK,"Oatmeal Stouts and Porters, Pale Ales and East Coast style IPAs, Double IPA Juice Bombs",
b859d07d-d5b3-40e7-bef1-86e112007e08,Wheat Malt,Simpsons Malt,specialty,grain,EBC,4.5,82.9,,,,6,,12.19,,1.9504,,15,,,,,,,47,265,,UK,"Bitter, Scotch Ale, White IPA, Wheat Beers",
21594225-f7e7-4d0b-88b4-e83ff66d0807,Golden Naked Oats®™,Simpsons Malt,specialty,grain,EBC,7,69,,,,25,,,,,,10,,,,,,,,,,UK,Oat Stouts and Speciality Beers,
1df5fb15-40b9-4f6f-8579-41dca90174fc,Red Rye Crystal,Simpsons Malt,specialty,grain,EBC,2,65,,,,310,,,,,,10,,,,,,,,,,UK,"Rye Beers, Red Beers",
fafcc48a-3904-45ad-ac85-7f6c2d013893,Malted Rye,Simpsons Malt,specialty,grain,EBC,7,78,,,,6,,,,,,20,,,,,,,,,,UK,Rye IPA and Speciality Beers,
a2766c22-8f64-4cfe-9fa1-685f39126252,Dextrin Malt,Simpsons Malt,specialty,grain,EBC,7,67.5,,,,1.6,,,,,,20,,,,,,,,,,UK,"Dark, Mild and Sweet Stout",
1ef0d43e-4dd7-4ebc-9a36-d78c67d26f32,Flaked Barley,Simpsons Malt,specialty,grain,EBC,13,81.7,,,,1.5,,,,,,10,,,,,,,,,,UK,"New England IPA, Wheat Beers, Saison",
657027af-8b42-4277-8041-3a21574009e9,Flaked Wheat,Simpsons Malt,specialty,grain,EBC,12.5,81.7,,,,1.5,,,,,,10,,,,,,,,,,UK,"Wheat Beers, New England IPA, Saison",
1a978fe4-e764-403b-9b90-edf87a04cd2d,Flaked Oats,Simpsons Malt,specialty,grain,EBC,12,78,,,,3.5,,,,,,20,,,,,,,,,,UK,"Oatmeal Stout, New England IPA",
48434eb2-0733-45b3-b139-6eec54db9167,Pilot Pilsner,Skagit Valley Malting,base,grain,ASBC,4.9,82.7,,,,3.5,411,10.2,4.3,1.632,,,160,,64,,,,,87,,US,"Pilot base malts present an opportunity to explore new variations on wort flavor, with the potential to improve beer attenuation, particularly with higher-gravity brews. Beta Amylase in Pilot remains stable at higher temperatures, and is not denatured as quickly during a single temperature infusion mash between 150 and 160 degrees F. Pilot base malts are well-suited to all styles of beer. ",
